"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Slc36a3",-0.471422354353773,-0.97759411784321,-2.65860610742006,0.0150105876067222,0.0300759648302828,-3.154100303698
"LOC120094335",-0.482292640884085,-0.98925942746867,-2.66048399401007,0.0149491679225569,0.0299705455393674,-3.15415535708477
"Mir3591",-0.798971591171256,-0.768477469735698,-2.6339200921138,0.0158405129989599,0.0314941009117071,-3.15438337460203
"LOC103692103",-0.481495893587283,-0.989330892063636,-2.66026740985076,0.0149562395443017,0.0299794249750141,-3.15460130079617
"Foxo1",0.517344343827315,2.6767416468262,2.62599873921663,0.016115888863131,0.0319706319403009,-3.15557683507978
"LOC120094612",-0.477385102739701,-0.986455950813272,-2.65902255026419,0.0149969465118116,0.0300521713131768,-3.15610621379304
"LOC102546727",-0.493637883314618,-0.968433018901018,-2.65608977794424,0.0150932632590107,0.0302113816242528,-3.15665862544084
"Chrm2",-0.522632901393685,-0.762396961466583,-2.62607221880563,0.0161133137838207,0.0319673868445675,-3.15690396188769
"Vax1",-0.477291861229087,-0.986413580412176,-2.65841636995159,0.0150168065833704,0.0300837699514707,-3.15727567843248
"LOC102549795",-0.487103480904903,-0.976345287124102,-2.65651145704193,0.0150793787230135,0.0301889162034729,-3.15801376592113
"Faap24",-0.573307923104405,1.05880270232665,-2.57772836799881,0.0178940805640585,0.0350024218585647,-3.15877498010814
"LOC120094760",-0.497751516751944,-0.957424404673429,-2.65334829161499,0.0151838270247748,0.0303707252123245,-3.15886621837859
"LOC100362820",-0.490247031181783,-0.97690896044173,-2.65613039609307,0.0150919253076493,0.030210480291762,-3.15902423451709
"Mir219-2",-0.47091483694561,-0.977272937220676,-2.6556046851715,0.0151092507680842,0.030235805106628,-3.15985242850635
"Gins1",-0.731697293515294,-0.415689403697996,-2.57875213437354,0.0178545193850151,0.0349310595970111,-3.15994457837707
"Rnase12",-0.481961720051041,-0.929666785241354,-2.64838244558106,0.0153491821337498,0.030644340044585,-3.15997660961903
"LOC102554317",-0.525060095662691,-0.756839373116952,-2.6256764862294,0.0161271867535689,0.0319911799248682,-3.15999198822501
"Dpcd",-0.535780684459572,3.1571291780348,-2.63845442191707,0.0156848900362246,0.0312129952538251,-3.16006482770221
"LOC108350107",-0.47089065112237,-0.977257625447325,-2.65546138840376,0.0151139765557026,0.0302421705036618,-3.1601269808143
"Slc5a11",-0.484341382105234,-0.990458300923958,-2.65754870175713,0.0150452770116091,0.0301348256716751,-3.16027286792043
"Ccl28",-0.55718172424855,-0.891916378724043,-2.64181796796316,0.0155703844690056,0.0310201312685756,-3.16039632414208
"Akr1c12",1.05156056816191,5.74495080756006,2.6455177808382,0.0154453443621972,0.0308038001771473,-3.16073647227336
"Slc4a3",-0.467846569794423,-0.963590928604448,-2.65250858863311,0.0152116689432361,0.0304215501712362,-3.16189207957142
"LOC120095694",-0.480815411779091,-0.989061965948606,-2.65629644076862,0.015086457006013,0.0302013103783687,-3.16226507625958
"LOC120094606",-0.545708815456927,-0.859727365955175,-2.63753661479866,0.0157162730170604,0.0312698639465828,-3.16228756666739
"Epha7",-0.506604096300534,-0.902384706004639,-2.64179591991426,0.015571132473184,0.0310201312685756,-3.16273595582839
"Phkg1",-0.689966003523334,0.0736637353060756,-2.56073160196914,0.0185630585058691,0.0361241427862513,-3.16277807451014
"LOC120093186",-0.488951561977575,-0.945791321283122,-2.64936464765772,0.0153163417479473,0.030591336563946,-3.16284048699209
"LOC120093238",-0.476306712489412,-0.985493455372643,-2.65538038121067,0.0151166487127641,0.0302457391117116,-3.16290373021689
"RGD735065",-0.479563252073773,7.41449747964034,-2.62405713698743,0.0161840729667647,0.0320853229656241,-3.16348814580111
"Kif2c",-0.518488493099107,-0.573524744301341,-2.59676189366867,0.0171719009802684,0.0337741838859486,-3.16381073700865
"Rab5al1",-0.594715305323888,0.899753801602294,-2.5710464046989,0.0181543240765256,0.0354483227550472,-3.16428791648855
"LOC120099204",-0.476191269397754,-0.98543908221344,-2.65463607874182,0.0151412217025045,0.0302931244149691,-3.16433793110012
"Mir24-1",-0.492733963478449,-0.8975165317037,-2.64086959659652,0.0156025897227567,0.0310773417583134,-3.16448582444091
"LOC120093710",-0.534257052023717,-0.928407472619772,-2.6462340681168,0.0154212464568464,0.030766557354611,-3.16452951924022
"Cep55",-0.527257053333258,-0.706305716072289,-2.61422187302523,0.0165336673012047,0.0326699275969114,-3.16471883384904
"LOC120102325",-0.544416807950859,-0.900217774589743,-2.63996851607582,0.0156332473888785,0.0311365836629852,-3.16617723443114
"Csmd2",-0.480867640242401,-0.970656153792187,-2.6513623096456,0.0152497539454321,0.030488757902769,-3.1663715371924
"LOC120094704",-0.479556453232107,-0.988565119945497,-2.65357901907713,0.0151761852742703,0.0303595068256342,-3.16740540356249
"Sds",1.87580355292217,5.46654865512058,2.6415985638624,0.0155778295065095,0.0310316563900817,-3.16746851434835
"Slc15a2",-0.523258486263625,-0.841321256985538,-2.63299530266548,0.0158724313929065,0.0315409779895007,-3.16831604154834
"Gli3",-0.474219859713873,-0.944462062911263,-2.64545203621265,0.0154475579785986,0.0308046390608853,-3.16926710452931
"LOC102551617",-0.470075403239795,-0.97674118858172,-2.65061720899974,0.0152745581975549,0.0305293818237951,-3.16940445569942
"Slc4a8",-0.492559827396082,-0.961973258112541,-2.6480674128338,0.0153597295010974,0.0306618003308317,-3.1702414016668
"Sert1",-0.78892934122356,0.138386356474985,-2.55681877696695,0.0187203601472821,0.0363927992947164,-3.17041210097404
"LOC120095205",-0.470428619619301,-0.97954532100135,-2.65046691936421,0.0152795659332327,0.0305322185868743,-3.17058432665984
"LOC102557529",-0.475672030348884,-0.985194395355873,-2.65128426967154,0.0152523500928959,0.0304921571347286,-3.17079423779945
"LOC102548964",-0.475610607293283,-0.9851654364463,-2.65088732768087,0.0152655615932814,0.0305149843337095,-3.17155858244294
"Rpe",-0.510868312281319,3.49127110987394,-2.63986468375838,0.0156367837563527,0.0311418045739194,-3.17206341696118
"Pex5l",-0.473858186248505,-0.95975728983128,-2.64646074148698,0.0154136279412131,0.030753160590412,-3.17265230283528
"Myo7b",-0.855803729144035,1.94943801295664,-2.59575740496273,0.0172093169463624,0.0338286726622133,-3.17266644329671
"Uqcrh",-0.671114452551793,7.53543077655143,-2.61775593517408,0.0164072365140182,0.0324577939733838,-3.17268710153764
"Mia2",-0.472543865173247,5.97081095123515,-2.6382875224321,0.0156905924932194,0.0312215636643024,-3.17280763531925
"LOC120103296",-0.479152163885871,-0.988405758172829,-2.65074759544788,0.0152702149052454,0.0305224933391156,-3.17287436000355
"Lrrc3",-0.536593726196952,-0.484658196114936,-2.57875531293807,0.017854396684775,0.0349310595970111,-3.17317815050097
"Tex11",-0.479116959454514,-0.988391885745994,-2.65050095256139,0.0152784317918313,0.030531744912406,-3.17335062864803
"Whrn",0.532874420596457,1.39239884776928,2.57880241026409,0.0178525787076802,0.0349310595970111,-3.17349347608162
"Pgbd1",-0.494157992872878,-0.942177692162264,-2.64337477131252,0.0155176540230619,0.03092807665852,-3.17351497507182
"LOC102551884",-0.526400053153986,-0.934694064644417,-2.64270210590339,0.0155404171046902,0.0309661917881164,-3.17357357286329
"B4galnt3",-0.476700074761772,-0.986896331556614,-2.65012598302102,0.0152909318838867,0.0305477562653322,-3.17359892947885
"LOC108352316",-0.546543150951778,-0.709595080512384,-2.61655225747,0.0164501951530354,0.0325276517452013,-3.17521691726828
"Klhl23",-0.586048859592168,-0.481502596601384,-2.57734017223212,0.0179091030954013,0.0350257680007407,-3.17528479803078
"Plk5",-0.525444999990869,-0.798332983068967,-2.62119013037232,0.0162852532334508,0.0322520982570419,-3.17577318571504
"LOC120095906",-0.477209277187387,-0.964348655211387,-2.64545152433803,0.015447575214554,0.0308046390608853,-3.17600777583755
"Acot13",-0.786092508401557,4.18872672646548,-2.64678215850512,0.015402831183978,0.0307380001849836,-3.17601383732671
"Ccdc33",-0.475237487487616,-0.984989460011759,-2.64847406539351,0.0153461159679735,0.0306400158895935,-3.1762043716194
"LOC108352740",-0.469473563588154,-0.976359549334055,-2.64702373470103,0.0153947210781346,0.0307262454359155,-3.17628178314482
"Zbtb11os1",0.640428025357934,1.74507737440783,2.58702917079668,0.017537682922867,0.0343808805698881,-3.1763564545366
"Kif3c",-0.518157110708338,-0.679490697988748,-2.60555817074929,0.0168475112721316,0.0332110164283653,-3.17657811192622
"LOC108348488",-0.546036320311193,-0.880232555507502,-2.63255097991262,0.0158877884555382,0.0315678085291486,-3.17668363597783
"Rfc4",-0.559574315684531,2.62987113501539,-2.61506195722017,0.016503530311914,0.0326179529985877,-3.17671164163804
"Mir223",-0.467784623463498,-0.922602510749531,-2.63752403227412,0.0157167036689853,0.0312698639465828,-3.17674651806237
"LOC120100880",-0.932870227565754,1.85090626198158,-2.59031909216715,0.0174132251630596,0.0341836364538023,-3.17703845052437
"LOC102550864",-0.469405491027885,-0.976316362144722,-2.64661636097692,0.0154083996149094,0.0307445314236868,-3.1770611701876
"RGD1306271",-0.477318457353678,-0.835602411620479,-2.62472183598815,0.016160699825895,0.0320520546546918,-3.1771761045174
"Tnfrsf13c",-0.562115273405243,-0.578556996910793,-2.5907044879425,0.0173987002123812,0.0341610339810882,-3.17732178952788
"Mdga1",-0.495512536300479,-0.956451213267297,-2.64358758100143,0.015510459084168,0.0309173576473335,-3.17753094480155
"LOC678760",-1.19595622342258,2.29020829031403,-2.60335176186703,0.0169283319932948,0.0333432982846111,-3.17758757343625
"LOC120096327",-0.491059638681162,-0.949006398234433,-2.6419119645186,0.0155671959141883,0.0310159200177663,-3.17808084870598
"Rab9b",-0.478765003681055,-0.988253234793994,-2.64803435546406,0.0153608366666306,0.0306622120300355,-3.17811251439064
"LOC691797",-0.742019497486461,-0.736613262479922,-2.61566407125845,0.0164819621153424,0.0325791089925405,-3.17848510237351
"Pfpl",-0.475001256101401,-0.984877989017446,-2.64694439465394,0.0153973842070507,0.0307297586408705,-3.17914813063314
"Cfap57",-0.478686512424591,-0.988222323135969,-2.64748407365984,0.0153792779304919,0.0306972227485989,-3.17917458071059
"Kcnt2",-0.481833733039748,-0.870640679377821,-2.62884924903206,0.0160162776635553,0.0317915545317532,-3.17950204606602
"Lvrn",-0.477366423232826,-0.985118475864544,-2.6467676017176,0.0154033200080771,0.0307380001849836,-3.17956970209315
"LOC120097019",-0.474661390032026,-0.966366785566283,-2.64350989245638,0.0155130853109961,0.0309207815797623,-3.18036809933013
"Ancv1r",-0.474821506898019,-0.984793141288673,-2.64577954376345,0.0154365337996739,0.0307916417382548,-3.18138928342241
"Casp2",0.566005074719416,1.69846224256262,2.58301422374982,0.0176907037986358,0.0346444221809524,-3.18153322952643
"Krt14",-0.468997238035136,-0.976057265242545,-2.64416927622043,0.0154908084899608,0.0308836140909921,-3.1817418119788
"LOC120098563",-0.475539909842528,-0.983552198975019,-2.64467841544445,0.0154736282765661,0.0308529770206017,-3.18313491425151
"Naca",-0.680323901806056,8.87844470558879,-2.59648270685315,0.0171822926429908,0.0337887645352486,-3.18316102668891
"Sema3b",-0.726537238930825,-0.388035522827879,-2.56308196725841,0.0184691685623443,0.0359685793153175,-3.18355858683182
"Cyth2",-0.435928239023153,3.47204943549821,-2.63342709955871,0.0158575207000439,0.0315223911865718,-3.18381531948185
"Rwdd3",-0.565862766902008,2.48897052464298,-2.60694511573992,0.0167968939432849,0.0331227468836988,-3.18400942915925
"LOC102548409",-0.474580803976753,-0.984679481911871,-2.64421844476214,0.0154891485775666,0.0308821138071999,-3.18439208780649
"Rps4x-ps1",-0.483730584502028,-0.955926190262182,-2.63961180005346,0.0156453997467604,0.0311553177099785,-3.18471166928477
"Gdi2",-0.5066693073927,6.61210011828594,-2.62312879210179,0.0162167702536533,0.0321351708187968,-3.18538795443591
"LOC120100787",-0.52610996825154,-0.880528228022693,-2.62680987301743,0.0160874843466146,0.031921725877605,-3.18548396097392
"Slc8a2",-0.648220111367119,-0.753102950114872,-2.61351540774146,0.0165590510731738,0.0327124880557462,-3.18564837887188
"LOC102551177",-0.478179895183867,-0.988022889048661,-2.6439306160373,0.0154988679626309,0.0308960623346909,-3.18603043892341
"LOC102548661",-0.478002959827967,-0.954968936295786,-2.63887077686981,0.015670672969245,0.0311910453146549,-3.18616528353941
"Rtn4",1.26276045680388,4.09050665505181,2.63334539675917,0.0158603410231764,0.0315224740938325,-3.18643113522392
"Ccdc38",0.681842824668236,1.35833940935731,2.57099235454004,0.0181564436269312,0.0354504275370878,-3.18643146922456
"LOC120094126",-0.468613159453082,-0.888726594936806,-2.62674745210013,0.0160896685396251,0.0319241986286715,-3.18728575791657
"Aph1bl1",-0.804989699766203,1.22937771351849,-2.566424551538,0.0183364114927322,0.0357505401434261,-3.18783252759566
"LOC120097784",-0.614427228610922,-0.59065640485165,-2.5873687873891,0.0175247965385686,0.0343669792793803,-3.18845136011413
"LOC120094215",-0.47798991520333,-0.987948139042335,-2.64259732758649,0.0155439656569026,0.0309714493979875,-3.18860171612582
"Pdzd7",-0.494522947605751,-0.949061928348293,-2.63652108307074,0.0157510667051022,0.031329075112001,-3.18898885084459
"Taok2",0.725476956085831,4.22822339134501,2.63700310678956,0.0157345427590525,0.031299867219685,-3.18940352228638
"LOC120093064",-0.474165615466552,-0.984483324626636,-2.6415223707611,0.0155804157536729,0.03103499179214,-3.18957608576577
"LOC120095691",-0.479058296290253,-0.955635143354602,-2.63681936575466,0.0157408395342758,0.0313105629871153,-3.1902651113531
"Stpg3",-0.514743384139598,-0.926807945976877,-2.63164290916813,0.0159192176514612,0.0316247171112439,-3.19042374515703
"Ppp2r2b",-0.885522766452276,0.75047616195283,-2.55369334367844,0.0188469067397462,0.0365977361731466,-3.19066048516574
"Enpp6",-0.478585655520364,-0.974566032345933,-2.63900688193594,0.0156660280993812,0.031185447758925,-3.19159177144703
"Mir3596b",-0.474370082208559,-0.977430934581798,-2.63884368380935,0.0156715977319179,0.0311910618250348,-3.1926444932936
"Ptpn14",-0.518026353813677,-0.648970325971418,-2.59191478494466,0.0173531602406869,0.0340775174907124,-3.19308999215203
"Nploc4",0.474190495420059,3.93224721391173,2.63367174052911,0.0158490786997597,0.0315085865057435,-3.19310045817165
"LOC120100842",-0.645095748799516,-0.845925013943584,-2.61962503267609,0.0163407392309892,0.0323469271789383,-3.19396072329752
"Rps15",-0.746737480074891,9.7618670468604,-2.58031895310032,0.0177941325766646,0.0348289342140674,-3.19415831034487
"Mamstr",-0.615988949847148,-0.786851524227423,-2.61169812047112,0.0166245165143543,0.032820859391469,-3.19418145573605
"LOC103691652",-0.525251284028516,-0.811108296193636,-2.61392007818164,0.0165445064962031,0.0326869372484117,-3.19445014823065
"LOC103693167",-0.757382873784861,-0.108934979167569,-2.54504798244388,0.0192011515823043,0.0371957420998432,-3.1948860155848
"LOC108348798",-0.477524290915933,-0.987765018958582,-2.63932783585785,0.0156550800286841,0.0311676230191237,-3.19490445646735
"Lrr1",-0.467842663481196,-0.975323684322868,-2.63721235599345,0.0157273747226782,0.0312874369483066,-3.19503808339373
"LOC690114",-0.477512130344212,-0.987760238093681,-2.63924241498255,0.0156579931166713,0.0311712761893304,-3.19506907736408
"Rtl4",-0.477474298684341,-0.987745365304855,-2.63897665924533,0.0156670593994405,0.0311856766639699,-3.19558121908402
"Psat1",-0.634924603984479,0.911046273124184,-2.55411699624873,0.0188297063618683,0.0365719469451478,-3.19602747788846
"Cnpy1",-0.514101917952072,-0.925292809110032,-2.62979006563684,0.015983528645559,0.0317376554214092,-3.19633783750437
"LOC102548800",-0.487689165117337,-0.830123133940289,-2.61453864136245,0.0165222975309911,0.0326493569163183,-3.19660008987536
"LOC120102497",-0.477397965466707,-0.987715358809297,-2.6384403934194,0.0156853692726735,0.0312129952538251,-3.19661459164701
"LOC120097070",-0.471140460111764,-0.982362772486812,-2.63722844082202,0.0157268238488953,0.0312874369483066,-3.19724659113334
"Mmrn1",-0.542702168079097,-0.793049174456024,-2.6102399388185,0.0166772221604134,0.0329172753585519,-3.1973644072366
"Kif27",-0.542777137162446,-0.863132393890047,-2.61863091104466,0.0163760755691074,0.0324093362748736,-3.19830967797357
"Gpc1",-0.618317448203138,-0.820031533613662,-2.61462290551483,0.0165192742794405,0.0326452781806108,-3.19842849316361
"Actc1",-1.55712463848626,-0.325247593052669,-2.57751411395401,0.0179023703721528,0.0350166248991866,-3.19867568291755
"LOC120103004",-0.515674738009939,-0.936458304466316,-2.62994373322458,0.015978185622913,0.0317307485990327,-3.19887780556437
"Mroh8",-0.536541973400878,-0.90169300093229,-2.62445573669318,0.0161700529782573,0.0320631311501986,-3.19907051701584
"LOC102551996",-0.590781983182494,-0.762985863288793,-2.60590449958623,0.016834858347488,0.0331891971715049,-3.19977764189605
"Cdca8",-0.69063478484746,0.535986268120637,-2.54442232678999,0.0192270291307425,0.0372395122601689,-3.19980206386928
"Trhr",-0.47171165898359,-0.943487054937287,-2.62982784695273,0.0159822148325856,0.0317368982794922,-3.19987093980338
"Ncf1",0.58469696258247,2.38872372791524,2.59389610813117,0.0172788511678611,0.0339453025079071,-3.20013121171356
"LOC120096255",-0.477008230869158,-0.986907114156227,-2.63576069266701,0.0157771665093665,0.0313773204569496,-3.20156360866097
"LOC120097879",-0.681563163870344,-0.711274758932579,-2.60405530772072,0.0169025214946456,0.0333078812198929,-3.20161346101996
"Tspan1",-0.484743532689772,-0.972987340952178,-2.63337111453644,0.015859453212491,0.0315224740938325,-3.20202854311439
"Fads2",-0.772893836608808,8.74621374269383,-2.58792366608032,0.0175037614579886,0.0343316630625394,-3.20225410076736
"Capn11",-0.473123969361529,-0.983990601936417,-2.63473984035046,0.0158122707438398,0.0314416231885863,-3.20260652518766
"LOC120097355",-0.46803293975339,-0.978849292251241,-2.63311589125044,0.015868265927875,0.0315363832168932,-3.20411517761128
"Atp5f1c",-0.599333503681885,8.48900072377021,-2.5891822861203,0.017456136151047,0.0342540439209372,-3.20555977791344
"Dnm1",0.819696848852055,1.31917073073173,2.55968130397005,0.0186051596503433,0.0361998629967861,-3.20575531254816
"LOC120102348",-0.736545576898651,-0.658002908638048,-2.58989481323399,0.0174292287705037,0.0342091333319102,-3.20617414475714
"Ttyh3",0.541615603808895,2.83237862385849,2.60354894831495,0.0169210942042633,0.0333309711857795,-3.20671133786494
"Jpt2",-0.490194269767864,3.63723670696963,-2.62467770706803,0.0161622505644997,0.0320532623805246,-3.20678048615745
"Ldlrad1",1.37828293638069,1.70058125392986,2.56823396966553,0.0182649220252799,0.0356315691968575,-3.20758703979781
"Glra2",-0.481311509346063,-0.989257997424524,-2.63304138938109,0.0158708393076289,0.0315396557862807,-3.20761210237577
"Fkbp11",-0.846060783803541,5.97916622396331,-2.61933112496833,0.0163511787623196,0.0323657100149346,-3.20914991998571
"LOC120094142",-0.483847202917851,-0.979163041411279,-2.6301821025138,0.0159699008606073,0.0317161466936984,-3.2101097898464
"Chrna10",-0.469628990402876,-0.980448903591775,-2.62969918661435,0.0159866893038192,0.0317420794449672,-3.21126049515596
"LOC120095292",-0.468545120339378,-0.930076741880144,-2.62143029802574,0.0162767545460376,0.0322390190432313,-3.21126360022312
"LOC120103621",-0.4706193681534,-0.951795123424773,-2.62509172688603,0.0161477069788521,0.0320300186104588,-3.21178130715157
"Fam83b",-0.476276133988406,-0.987274743757112,-2.63055175329355,0.0159570613056309,0.0316961961290909,-3.21180451048524
"Lamp3",-0.48360455164652,-0.974015163832092,-2.62854501085695,0.0160268814900261,0.0318088922691596,-3.21180693186205
"Trabd2b",-0.453574726082495,-0.849418642731008,-2.60849200146631,0.0167406087271136,0.0330270637886837,-3.21254800356214
"Rag1",-0.472319968409547,-0.983609708848894,-2.62948675602269,0.0159940796764262,0.0317549006946382,-3.2126877834119
"Tmem223",-0.544897856273932,6.30545397611196,-2.61255317365154,0.0165936839563958,0.0327694928497141,-3.21382953794164
"Npm3",0.542523082071996,3.17700305016601,2.60870942164177,0.0167327119208584,0.0330153120479155,-3.21408088660852
"LOC108351035",-0.472167057610752,-0.983537210247815,-2.62848592737187,0.0160289415370617,0.0318111257958108,-3.21460740788176
"LOC120094123",-0.47994119798792,-0.906532492782306,-2.6155555587969,0.0164858471503908,0.0325848958659853,-3.21497830733327
"Trpm8",-0.494093981908152,-0.960472988117844,-2.62477303601436,0.0161589007769792,0.0320503542772721,-3.21507336040902
"Aasdh",0.723362201507062,1.81448416278628,2.56796078699527,0.01827569854356,0.0356485055153325,-3.21572382748333
"LOC102551002",-0.465511841597465,-0.959111181477343,-2.62365932424704,0.0161980767207186,0.0321074748464144,-3.2165369035064
"Plpp5",-0.548785061004381,4.4390917716116,-2.62705159065172,0.0160790289588937,0.0319068084418977,-3.21667954794343
"LOC120102405",-0.475897834663824,-0.987126319553155,-2.62788849346397,0.0160497861523171,0.0318506368459451,-3.21692793073962
"Lrp6",0.763390317140565,1.18943636727948,2.55013381264829,0.0189920087567166,0.0368388251468193,-3.21746366277331
"Pak6",-0.503450604019324,-0.965485795569051,-2.62423222110147,0.0161779133019462,0.0320768483145025,-3.21768817706682
"Rps7",-0.572434048233247,8.95860407073856,-2.57696417543634,0.0179236648654083,0.0350502189168759,-3.21830725176914
"LOC120099961",-0.471560349497611,-0.972669081851473,-2.62454349146768,0.0161669679115302,0.032060749673757,-3.21900101082568
"Comt",-0.552170904768715,9.40586632076491,-2.57127755133778,0.0181452624014564,0.0354346947768629,-3.21907166171238
"Cyp19a1",-0.483221784302653,-0.964473815603621,-2.62307687611982,0.0162186006300102,0.032136926749055,-3.21938530849021
"Mir2964",-0.475164057894265,-0.98444344024763,-2.62608271132837,0.0161129461069126,0.0319673868445675,-3.21956401421117
"Tle2",0.86027094700204,3.36208411678871,2.60834626624876,0.0167459038689854,0.0330346629380492,-3.21982152190991
"Cebpb",-0.561710840585516,8.41062238787471,-2.58254388859286,0.0177087116471743,0.0346756971520586,-3.21987318727703
"Asxl1",0.540535331870958,2.17589074722679,2.57699762009764,0.0179223691542961,0.0350496990057642,-3.21989075723894
"LOC120103555",-0.513599808712254,-0.910025726470027,-2.61390197657536,0.0165451568425218,0.0326869372484117,-3.2203477107702
"Ier3ip1",-0.623138782737719,3.8478080195146,-2.62014362288233,0.0163223343770687,0.0323161331116438,-3.22164927302165
"Angptl7",-0.744762463162988,-0.615732833693923,-2.57369598883092,0.0180507069516191,0.035266231939805,-3.22169425114509
"Rho",-0.474987103928878,-0.977632856872658,-2.62368779015063,0.0161970742875677,0.0321073578136805,-3.22220140838533
"Ndufa4l2",-0.695480982955877,-0.804124983762036,-2.60228287698733,0.0169676165761473,0.0334052098428066,-3.22245553849167
"Nat8l",-0.510953829133837,-0.935328274331066,-2.61713248897531,0.0164294737509583,0.0324923417769839,-3.2227059486864
"LOC102555956",-0.471505597686623,-0.983223384164026,-2.62415011268578,0.0161808016967288,0.0320807063349918,-3.22291965429966
"LOC120099244",-0.511014227912118,-0.875241097313427,-2.60785449321318,0.0167637836097388,0.0330632018645022,-3.22292704089531
"Mir10a",-0.465425216846598,-0.973783700159428,-2.62247373687028,0.0162398795191524,0.0321753440187934,-3.22315499768849
"Rsph10b",-0.487155624197017,-0.965801848957786,-2.62122695670236,0.0162839498074039,0.0322513936071453,-3.22344915778784
"Dnah2",-0.473043458710342,-0.981001580509043,-2.62316712351537,0.0162154189469607,0.0321345232767888,-3.22419921023129
"Nkain2",-0.478071158822447,-0.953678093545026,-2.61851379266471,0.0163802433223365,0.0324119303042093,-3.22475853256382
"Cdk1",-0.763090253917255,-0.226931592322947,-2.53144991649625,0.019771012562422,0.038167137921127,-3.22510779337656
"Znf431l-ps7",-0.475277853794908,-0.986883244495677,-2.62352047056033,0.0162029673242866,0.0321152984633841,-3.225325600653
"Rasal1",-0.477264017951252,-0.95295249811011,-2.61785780920071,0.016403605547228,0.0324524973082811,-3.22594408285382
"Lrrc23",-0.471250391470263,-0.983102210570016,-2.62247446970786,0.0162398536484876,0.0321753440187934,-3.22613030675828
"LOC120099858",-0.476344122034282,-0.967986251357999,-2.6200989671626,0.0163239184456651,0.0323173893537179,-3.22627189575481
"Arhgap12",-0.526436465130682,3.05939685791805,-2.60151352750859,0.0169959455669426,0.0334513076234863,-3.22632800537729
"Lamp1",-0.560991885302949,7.98192082248594,-2.58418624251949,0.0176459054053104,0.0345745966933986,-3.22635539842347
"Fshr",-0.471218445705312,-0.983087038882602,-2.62226460998243,0.0162472637162638,0.0321881001990409,-3.22653234443118
"LOC120099348",-0.4650919766046,-0.973570987323124,-2.62042395014124,0.0163123936664876,0.0323002098001652,-3.22705973315644
"Btnl10",-0.471148074584085,-0.983053615370501,-2.62180223904265,0.0162636011277907,0.0322185914309214,-3.22741807517637
"LOC102555052",-0.475018031537791,-0.980055324243856,-2.62114616044627,0.0162868096279791,0.032253303786724,-3.22782203437577
"Vti1b",-0.752731550807089,3.10760378539919,-2.60164142463376,0.0169912330493476,0.0334439665491582,-3.22810100296433
"Gldn",-0.475021247355278,-0.986782699516538,-2.62171138372839,0.0162668132318654,0.0322230790718415,-3.22880170727004
"Asb13",0.582442532469815,2.53193764637494,2.58295029258138,0.0176931505352852,0.0346472200988434,-3.22910642992636
"Cyp4x1",-0.482221458794508,-0.767007059218721,-2.58883581663533,0.0174692341229248,0.0342743458390288,-3.22940709375206
"LOC108349475",-0.470952788081944,-0.982960841434964,-2.62051850108478,0.0163090420761615,0.0322954522615977,-3.22987685019212
"LOC102550895",-0.773244832393616,2.2911902416034,-2.57642858032258,0.0179444268776812,0.0350867875649202,-3.22988332446421
"Scara3",-0.472828396541713,-0.935510987068507,-2.61312603767831,0.0165730571179544,0.0327344568482654,-3.22992175421044
"Ahsg",-0.578192470112304,12.9302431199982,-2.52660743730205,0.0199777536909459,0.0385159955315048,-3.2303397887431
"LOC120097724",-0.474815216084655,-0.986701997564725,-2.62025835551732,0.016318265141385,0.0323099561243758,-3.23159284019917
"Arhgef16",-0.498298544754598,-0.869488116182242,-2.60243543553429,0.0169620043573991,0.0333960925777926,-3.23164647007537
"LOC120094233",-0.696050374373663,-0.327839797580474,-2.53222421255914,0.0197381421018888,0.0381101678275194,-3.23165612987639
"Tll1",-0.475151045579601,-0.968652979503898,-2.61735749905537,0.0164214447553239,0.032480237740611,-3.23174768832383
"Gpr37l1",-0.528137622514261,-0.812825692716929,-2.5943292247056,0.0172626472228636,0.0339193427390417,-3.23186092766519
"Fhod3",-0.490794908558382,-0.948080759053308,-2.61411649126973,0.0165374514066138,0.0326755077603886,-3.23204241692373
"Otud7a",-0.474620005256523,-0.977604912445725,-2.61852287461706,0.0163799200978315,0.0324119303042093,-3.23220438267713
"Ank1",-0.575848342120814,-0.867004751034992,-2.60178196027693,0.0169860562717551,0.0334357107665075,-3.23232129836137
"LOC120097740",-0.479704136112702,-0.988623356255789,-2.62003856881165,0.0163260611822186,0.0323197514120306,-3.23264488402188
"LOC120101516",-0.4707215021217,-0.982850926307792,-2.6189969490022,0.0163630562622963,0.0323873368322763,-3.23279037415883
"Dnaaf1",-0.567865785612063,-0.866425394064968,-2.60216155264201,0.0169720810225986,0.0334120664925452,-3.23286658067717
"Tp73",-0.513825094888617,-0.917160120838011,-2.60919088718788,0.0167152373648833,0.0329846575332775,-3.23290495648647
"Oasl",-0.701394158692179,1.56472226010224,-2.55168567806222,0.0189286193506951,0.0367318917202826,-3.23309501597301
"Slc2a5",-0.960344800680909,2.01882429328709,-2.56532790641001,0.0183798675770203,0.0358168000639168,-3.23398733788812
"LOC120101874",-0.470609737027801,-0.982797796451152,-2.61826123130714,0.016389234332849,0.0324259505455286,-3.23419886436894
"LOC103694249",-0.459390366187433,-0.950173442862305,-2.61282583757349,0.0165838632586969,0.0327538998460127,-3.23443119009672
